budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,Component1,Component2,Component3,Component4,Component5,cluster,Segment
0.0,Cinema VII,USA,John McTiernan,Horror,2278264.0,Nomads,R,1986-03-07,91,5.5,Lesley-Anne Down,3006,John McTiernan,1986,-0.8488669735147525,0.0901695803067654,0,first
0.0,Empire Pictures,USA,Peter Manoogian,Action,4601256.0,Eliminators,PG,1986-01-31,96,4.5,Andrew Prine,1422,Paul De Meo,1986,-0.8206403150628024,0.11839623875871547,0,first
0.0,TMS Pictures,Canada,George Mendeluk,Comedy,2147228.0,Meatballs III: Summer Job,R,1987-01-09,96,3.3,Sally Kellerman,2003,Janis Allen,1986,-0.8504591909726299,0.08857736284888788,0,first
6000000.0,Golan-Globus Productions,USA,J. Lee Thompson,Action,9947631.0,Murphy's Law,R,1986-04-18,100,5.9,Charles Bronson,3561,Gail Morgan Hickman,1986,-0.6410719850000646,0.06875543412959478,0,first
0.0,Edward R. Pressman Film,USA,David Byrne,Musical,2545142.0,True Stories,PG,1986-10-10,90,7.0,David Byrne,3885,Stephen Tobolowsky,1986,-0.8456241409288722,0.09341241289264578,0,first
0.0,Warner Bros.,USA,Prince,Comedy,10090429.0,Under the Cherry Moon,PG-13,1986-07-02,98,4.9,Prince,2549,Becky Johnston,1986,-0.7539414149139143,0.1850951389076036,0,first
0.0,Delphi V Productions,Israel,Mosh� Mizrahi,Drama,278623.0,Every Time We Say Goodbye,PG-13,1986-11-14,95,5.9,Tom Hanks,1834,Mosh� Mizrahi,1986,-0.8731645963793667,0.06587195744215121,0,first
0.0,Goldcrest Films International,UK,Julien Temple,Drama,930211.0,Absolute Beginners,PG-13,1986-04-18,108,5.6,Patsy Kensit,2659,Colin MacInnes,1986,-0.8652471554551666,0.0737893983663512,0,first
0.0,Little Bear,USA,Bertrand Tavernier,Drama,3272600.0,'Round Midnight,R,1986-10-03,133,7.4,Dexter Gordon,4028,David Rayfiel,1986,-0.8367848042010061,0.10225174962051171,0,first
4000000.0,"Cannon Group, The",USA,Sam Firstenberg,Action,4679650.0,Avenging Force,R,1986-09-12,104,5.9,Michael Dudikoff,1808,James Booth,1986,-0.7432847052566908,0.04294575877025478,0,first
0.0,Simcom Limited,Canada,Paul Lynch,Action,2995527.0,Bullies,R,1986-08-29,96,5.4,Jonathan Crombie,340,John Sheppard,1986,-0.8401515161557856,0.09888503766573219,0,first
0.0,Compact Yellowbill,UK,John Hough,Adventure,112132.0,Biggles: Adventures in Time,PG,1988-01-29,88,5.8,Neil Dickson,2243,W.E. Johns,1986,-0.8751876272775891,0.06384892654392868,0,first
0.0,Lorimar Productions,USA,Albert Magnoli,Drama,4845724.0,American Anthem,PG-13,1986-06-27,102,4.0,Mitchell Gaylord,1284,Evan Archerd,1986,-0.8176697862196418,0.12136676760187604,0,first
0.0,Columbia Pictures Corporation,USA,Richard Tuggle,Action,5099316.0,Out of Bounds,R,1986-07-25,93,5.4,Anthony Michael Hall,1016,Tony Kayden,1986,-0.8145883917205877,0.12444816210093024,0,first
0.0,Crown International Pictures,USA,David Beaird,Comedy,4781448.0,My Chauffeur,R,1986-01-24,97,5.6,Deborah Foreman,1426,David Beaird,1986,-0.8184508034158515,0.12058575040566634,0,first
18000000.0,Rastar Pictures,USA,Gene Saks,Comedy,11957943.0,Brighton Beach Memoirs,PG-13,1986-12-25,108,6.9,Blythe Danner,2720,Neil Simon,1986,-0.387435564202246,-0.1360264144563033,0,first
0.0,Minist�re de la Culture et de la Communication,France,�ric Rohmer,Drama,37455.0,Summer,R,1986-08-29,98,7.8,Marie Rivi�re,4612,Marie Rivi�re,1986,-0.8760950269471603,0.06294152687435761,0,first
0.0,Cannon Group,USA,Paul Nicholas,Drama,3136701.0,The Naked Cage,R,1986-03-07,97,5.5,Shari Shattuck,327,Paul Nicholas,1986,-0.8384361119355837,0.10060044188593421,0,first
0.0,Cannon Screen Entertainment,UK,Richard Franklin,Horror,1720450.0,Link,R,1986-09-19,100,5.9,Terence Stamp,2080,Lee David Zlotoff,1986,-0.8556449672649314,0.0833915865565863,0,first
0.0,Edward R. Pressman Film,UK,Bob Swaim,Thriller,1131399.0,Half Moon Street,R,1986-09-26,90,5.4,Sigourney Weaver,2157,Edward Behr,1986,-0.8628025215689412,0.07623403225257674,0,first
0.0,Aaron Spelling Productions,USA,Tom Moore,Drama,441863.0,"'night, Mother",PG-13,1987-01-29,96,7.6,Sissy Spacek,1840,Marsha Norman,1986,-0.871181068357877,0.06785548546364087,0,first
0.0,Blake Edwards,USA,Blake Edwards,Action,6029824.0,A Fine Mess,PG,1986-08-08,90,4.5,Ted Danson,1164,Blake Edwards,1986,-0.8032817959583951,0.13575475786312277,0,first
0.0,Chroma III Productions,USA,Mark Griffiths,Comedy,78068.0,Hardbodies 2,R,1986-09-12,88,2.9,James Karen,895,Mark Griffiths,1986,-0.8756015386873173,0.06343501513420055,0,first
0.0,Fons Rademakers Produktie,Netherlands,Fons Rademakers,Drama,203781.0,The Assault,PG,1986-02-06,155,7.3,Derek de Lint,2694,Gerard Soeteman,1986,-0.8740740009627062,0.06496255285881172,0,first
0.0,Griffon Productions,USA,Paul Schneider,Comedy,277405.0,Willy/Milly,PG-13,1986-11-14,86,5.7,Pamela Adlon,323,Alan Friedman,1986,-0.8731793962882749,0.06585715753324302,0,first
0.0,Heron Communications,USA,Janet Greek,Drama,239073.0,The Ladies Club,R,1986-04,85,5.3,Karen Austin,154,Casey Bishop,1986,-0.8736451681341444,0.06539138568737345,0,first
0.0,Delphi V Productions,USA,Stuart Rosenberg,Action,140980.0,Let's Get Harry,R,1986-10-31,102,5.2,Michael Schoeffling,978,Mark Feldberg,1986,-0.874837095444926,0.06419945837659188,0,first
25000000.0,De Laurentiis Entertainment Group (DEG),USA,Daryl Duke,Adventure,4007250.0,Tai-Pan,R,1986-11-07,127,5.5,Bryan Brown,1340,John Briley,1986,-0.35033904692678663,-0.36634055432134544,0,first
0.0,Scary Stuff,USA,Jeffrey Delman,Comedy,2750741.0,Deadtime Stories,R,1986-11-28,93,4.6,Scott Valentine,973,Jeffrey Delman,1986,-0.8431259090145726,0.09591064480694528,0,first
17000000.0,Escalante Productions,USA,Dick Richards,Action,2793214.0,Heat,R,1987-03-13,101,5.5,Burt Reynolds,1358,William Goldman,1986,-0.5178968790951474,-0.22828620690056164,0,first
0.0,Kings Road Entertainment,USA,Robert Mandel,Comedy,1254040.0,Touch and Go,R,1986-08-22,101,5.8,Michael Keaton,684,Alan Ormsby,1986,-0.8613123116933988,0.07772424212811903,0,first
0.0,Canadian Broadcasting Corporation (CBC),Canada,Charles Jarrott,Biography,275000.0,The Boy in Blue,R,1986-01-17,100,5.4,Nicolas Cage,907,Douglas Bowie,1986,-0.8732086194253227,0.06582793439619516,0,first
0.0,Universal Pictures,USA,Alan Alda,Comedy,14205021.0,Sweet Liberty,PG,1986-05-16,106,5.7,Alan Alda,2300,Alan Alda,1986,-0.7039450382354213,0.23509151558609662,0,first
0.0,Marquis,USA,William Fruet,Comedy,681337.0,Killer Party,R,1986-05-09,91,4.7,Martin Hewitt,1265,Barney Cohen,1986,-0.8682712215714385,0.07076533225007932,0,first
0.0,Rondo Productions,USA,Bill Sherwood,Drama,537681.0,Parting Glances,,1986-02-19,90,7.8,John Bolger,2330,Bill Sherwood,1986,-0.8700167845551136,0.06901976926640421,0,first
0.0,Nelvana,Canada,Dale Schott,Animation,8540346.0,Care Bears Movie II: A New Generation,G,1986-03-21,76,5.3,Maxine Miller,1760,Peter Sauder,1986,-0.7727764618762689,0.16626009194524896,0,first
14000000.0,Columbia Pictures Corporation,USA,Richard Pryor,Biography,18034150.0,"Jo Jo Dancer, Your Life Is Calling",R,1986-05-02,97,6.3,Richard Pryor,1288,Rocco Urbisci,1986,-0.3900066631985786,0.014208576341936329,0,first
0.0,Balcor Film Investors,USA,Andrew Lane,Action,1943751.0,Jake Speed,PG,1986-05-30,100,5.3,Wayne Crawford,632,Wayne Crawford,1986,-0.8529316384807692,0.08610491534074863,0,first
3401376.0,Cinema Group Ventures,USA,Renny Harlin,Action,3388020.0,Born American,R,1986-08-29,97,4.3,Mike Norris,1509,Renny Harlin,1986,-0.7704134658324245,0.03868534636881754,0,first
10000000.0,Paramount Pictures,USA,Michelle Manning,Action,6947787.0,Blue City,R,1986-05-02,83,4.4,Judd Nelson,792,Ross Macdonald,1986,-0.6011200221543446,-0.044098692819257386,0,first
0.0,Cascade Films,Australia,Nadia Tass,Comedy,544472.0,Malcolm,PG-13,1986-11-05,90,7.2,Colin Friels,1623,David Parker,1986,-0.8699342671648054,0.06910228665671259,0,first
0.0,Miramax,USA,Bob Weinstein,Comedy,2669366.0,Playing for Keeps,PG-13,1986-10-03,102,4.1,Daniel Jordano,515,Bob Weinstein,1986,-0.8441146960321462,0.09492185778937166,0,first
0.0,Golan-Globus Productions,USA,Andrey Konchalovskiy,Drama,8736.0,Duet for One,R,1987-02,107,7.0,Julie Andrews,699,Tom Kempinski,1986,-0.8764439913017863,0.06259256251973154,0,first
0.0,Island Pictures,USA,Evelyn Purcell,Comedy,563358.0,Nobody's Fool,PG-13,1986-11-07,107,5.5,Rosanna Arquette,652,Beth Henley,1986,-0.8697047835197804,0.06933177030173747,0,first
0.0,Paramount Pictures,USA,John Byrum,Comedy,444746.0,The Whoopee Boys,R,1986-08-22,88,6.2,Michael O'Keefe,639,Steve Zacharias,1986,-0.8711460370463973,0.06789051677512058,0,first
0.0,Blake Edwards,USA,Blake Edwards,Comedy,4079895.0,That's Life!,PG-13,1986-10-10,102,6.1,Jack Lemmon,1032,Milton Wexler,1986,-0.8269753686820862,0.1120611851394317,0,first
0.0,Hemdale,USA,Hal Needham,Comedy,14926.0,Body Slam,PG,1987-05-21,89,5.3,Dirk Benedict,795,Shel Lytton,1986,-0.8763687766579918,0.06266777716352608,0,first
0.0,"Rank Organisation, The",UK,David Drury,Thriller,750000.0,Defense of the Realm,PG,1986-11-21,96,6.6,Gabriel Byrne,1625,Martin Stellman,1986,-0.8674368979709757,0.07159965585054215,0,first
0.0,Cinequanon,Argentina,Eliseo Subiela,Drama,725000.0,Man Facing Southeast,R,1987-03-13,105,7.8,Lorenzo Quinteros,2991,Eliseo Subiela,1986,-0.8677406727843624,0.07129588103715541,0,first
0.0,Corporation Image M & M,Canada,Denys Arcand,Comedy,1902706.0,The Decline of the American Empire,R,1986-11-14,101,7.3,Dominique Michel,6622,Denys Arcand,1986,-0.8534303759693875,0.08560617785213037,0,first
0.0,Rastar Films,USA,Jack Fisk,Drama,4743287.0,Violets Are Blue...,PG-13,1986-04-25,88,5.7,Sissy Spacek,553,Naomi Foner,1986,-0.8189144974419975,0.12012205637952038,0,first
0.0,Portreeve,UK,Simon Langton,Thriller,1500000.0,The Whistle Blower,PG,1987-07-10,100,6.2,Michael Caine,1672,Julian Bond,1986,-0.8583236535693753,0.08071290025214252,0,first
2000000.0,American Playhouse,USA,Jerrold Freedman,Drama,1301121.0,Native Son,PG,1986-12-12,111,5.9,Victor Love,448,Richard Wesley,1986,-0.8225387083651933,0.04009480055903832,0,first
0.0,Carson Productions,USA,Eugene Corr,Drama,416393.0,Desert Bloom,PG,1986-04-18,105,6.6,Jon Voight,821,Linda Remy,1986,-0.8714905541377554,0.06754599968376247,0,first
0.0,Alternate Current,USA,Lizzie Borden,Drama,1777378.0,Working Girls,UNRATED,1987-03-20,93,6.5,Louise Smith,604,Lizzie Borden,1986,-0.8549532355618725,0.08408331825964538,0,first
0.0,Cin� Valse,France,Bertrand Blier,Comedy,925952.0,M�nage,,1986-10-01,84,7.0,G�rard Depardieu,2022,Bertrand Blier,1986,-0.8652989065323752,0.07373764728914267,0,first
0.0,Cam�ras Continentales,Denmark,Henning Carlsen,Biography,583800.0,Oviri,R,1986-09-05,100,6.2,Donald Sutherland,275,Henning Carlsen,1986,-0.8694563929303705,0.06958016089114748,0,first
0.0,Film Corporation of Kenya,UK,Raju Patel,Action,181410.0,In the Shadow of Kilimanjaro,R,1986-05-09,100,5.1,John Rhys-Davies,310,T. Michael Harry,1986,-0.8743458308167171,0.06469072300480083,0,first
0.0,Cineplex-Odeon Films,Australia,Tim Burstall,Drama,432266.0,Kangaroo,R,1987-03-13,108,6.7,Colin Friels,156,Evan Jones,1986,-0.8712976814332399,0.06773887238827797,0,first
0.0,Cannon Group,USA,Albert Pyun,Action,2390525.0,Dangerously Close,R,1986-05-09,95,6.6,John Stockwell,935,Scott Fields,1986,-0.8475028909417285,0.09153366287978945,0,first
0.0,Hyperion Pictures,USA,Carroll Ballard,Family,781727.0,Nutcracker,G,1986-11-26,100,7.2,Hugh Bigney,578,Kent Stowell,1986,-0.8670513834308031,0.07198517039071486,0,first
0.0,Produzioni Europee Associate (PEA),Italy,Federico Fellini,Comedy,837623.0,Ginger and Fred,PG-13,1986-03-28,125,7.3,Marcello Mastroianni,3859,Federico Fellini,1986,-0.8663721915520406,0.07266436226947731,0,first
0.0,Metro-Goldwyn-Mayer (MGM),USA,Alan J. Pakula,Crime,502237.0,Dream Lover,R,1986-04-02,104,5.1,Kristy McNichol,405,Jon Boorstin,1986,-0.8704474643345408,0.06858908948697715,0,first
0.0,MTM Enterprises,USA,Allan Burns,Drama,6408791.0,Just Between Friends,PG-13,1986-03-21,110,5.9,Mary Tyler Moore,629,Allan Burns,1986,-0.7986769707702067,0.14035958305131116,0,first
0.0,Lynn-Davis Productions,USA,Gary Hudson,Action,145975.0,Thunder Run,PG-13,1986-05-30,90,5.1,Forrest Tucker,218,Charles Davis,1986,-0.8747764012372115,0.0642601525843065,0,first
0.0,Longshot,USA,Paul Bartel,Comedy,1096843.0,The Longshot,PG-13,1986-01-17,89,5.4,Tim Conway,457,Tim Conway,1986,-0.8632224112669968,0.07581414255452112,0,first
0.0,Silver Screen Partners II,USA,Michael Dinner,Comedy,4842778.0,Off Beat,PG,1986-04-11,92,5.0,Judge Reinhold,748,Dezs� Magyar,1986,-0.8177055830436514,0.12133097077786656,0,first
0.0,Roundhouse,USA,Joe Roth,Drama,2520664.0,Streets of Gold,R,1986-11-14,95,6.0,Klaus Maria Brandauer,505,Dezs� Magyar,1986,-0.8459215729241553,0.09311498089736261,0,first
0.0,Convy-Fimberg Productions,USA,Bert Convy,Action,351623.0,Weekend Warriors,R,1986-10,100,4.4,Chris Lemmon,237,Bruce Belland,1986,-0.8722775739242776,0.06675897989724028,0,first
18000000.0,J&M; Entertainment,UK,Zoran Perisic,Action,2295500.0,Sky Bandits,PG,1986-10-31,100,4.6,Scott McGinnis,183,Thom Keyes,1986,-0.5048438369696233,-0.2534346872236807,0,first
1500000.0,Cinetel Films,USA,Fred Olen Ray,Action,1368912.0,Armed Response,R,1986-10-03,86,4.9,David Carradine,489,T.L. Lankford,1986,-0.8312653610423824,0.05046890910617092,0,first
0.0,Cannon City Produktie Maatschappij B.V.,Netherlands,Franco Zeffirelli,Drama,189042.0,Otello,PG,1986-09-12,100,7.2,Pl�cido Domingo,424,Arrigo Boito,1986,-0.8742530944416863,0.06478345937983149,0,first
0.0,Alliance Communications Corporation,USA,Rob Nilsson,Drama,440438.0,On the Edge,PG-13,1986-05-02,95,7.1,Bruce Dern,171,Roy Kissin,1986,-0.87119838352224,0.06783817029927783,0,first
0.0,Action Communications,USA,Frank Harris,Action,63860.0,Low Blow,R,1986-04,100,3.5,Leo Fong,256,Leo Fong,1986,-0.8757741799892612,0.06326237383225662,0,first
0.0,Cote Blanche Productions,USA,Glen Pitre,Drama,1444618.0,Belizaire the Cajun,PG,1986-06-13,103,6.4,Armand Assante,391,Glen Pitre,1986,-0.8589965998379746,0.08003995398354327,0,first
0.0,Les Films 13,France,Claude Lelouch,Drama,227510.0,A Man and a Woman: 20 Years Later,PG,1986-08-15,112,5.8,Anouk Aim�e,496,Claude Lelouch,1986,-0.8737856700608321,0.06525088376068588,0,first
0.0,New Line Cinema,USA,Clay Borris,Action,1900000.0,Quiet Cool,R,1986-11-07,100,5.7,James Remar,542,Clay Borris,1986,-0.8534632565551886,0.08557329726632935,0,first
0.0,,USA,Gideon Amir,Action,2497233.0,Behind Enemy Lines,R,1986-04-04,90,4.9,David Carradine,368,Malcolm Barbour,1986,-0.8462062828302539,0.09283027099126406,0,first
0.0,,USA,Francis Schaeffer,Action,193153.0,Wired to Kill,R,1986-11-14,86,4.2,Emily Longstreth,163,Francis Schaeffer,1986,-0.8742031417113731,0.06483341211014483,0,first
0.0,Fringe Dwellers Productions,Australia,Bruce Beresford,Drama,149440.0,The Fringe Dwellers,PG,1986-10,98,6.7,Kristina Nehm,305,Bruce Beresford,1986,-0.8747342980480759,0.0643022557734419,0,first
0.0,T. Films,France,Andr� T�chin�,Crime,164187.0,Scene of the Crime,,1987-05,90,6.9,Nicolas Giraudi,565,Andr� T�chin�,1986,-0.8745551073611554,0.06448144646036248,0,first
0.0,Hanna-Barbera Productions,USA,Don Lusk,Animation,1338264.0,GoBots: Battle of the Rock Lords,G,1986-03-21,75,5.8,Margot Kidder,397,Jeff Segal,1986,-0.8602889064980916,0.07874764732342618,0,first
0.0,Channel Four Films,UK,Charles Gormley,Comedy,267249.0,The Gospel According to Vic,PG,1987-03-13,92,6.1,Tom Conti,227,Charles Gormley,1986,-0.8733028017684652,0.06573375205305276,0,first
0.0,Grace,USA,Dominic Orlando,Action,601451.0,Knights of the City,R,1986-02-14,87,4.8,Leon Isaac Kennedy,103,Leon Isaac Kennedy,1986,-0.8692419157611269,0.06979463806039099,0,first
0.0,Embassy Pictures,USA,Robert M. Young,Comedy,18209.0,Saving Grace,PG,1986-11-13,112,7.0,Tom Conti,467,Celia Gittelson,1986,-0.8763288849494978,0.06270766887202006,0,first
0.0,Hunter/MFG Production,USA,Gary Grillo,Action,492367.0,Jackals,R,1986-09-19,97,5.3,Jack Lucarelli,139,Dennis A. Pratt,1986,-0.8705673946308657,0.06846915919065212,0,first
0.0,Cannon Films,USA,Filippo Ottoni,Comedy,22123.0,Detective School Dropouts,PG,1986-08-08,92,5.8,David Landsberg,220,Lorin Dreyfuss,1986,-0.8762813259647141,0.06275522785680387,0,first
0.0,CBS Entertainment Production,USA,Christopher Cain,Adventure,676166.0,Where the River Runs Black,PG,1986-09-19,100,6.6,Charles Durning,351,Neal Jimenez,1986,-0.8683340543538394,0.0707024994676784,0,first
0.0,DIC Entertainment,Canada,Bruno Bianchi,Family,2193642.0,Heathcliff: The Movie,G,1986-01-17,73,5.3,Mel Blanc,187,George Gately,1986,-0.8498952148050888,0.08914133901642911,0,first
0.0,AAR Films,USA,Dennis Klein,Comedy,32279.0,One More Saturday Night,R,1986-08-22,95,5.7,Tom Davis,211,Tom Davis,1986,-0.8761579204845238,0.06287863333699403,0,first
16000000.0,Act III Communications,USA,Rob Reiner,Adventure,30857814.0,The Princess Bride,PG,1987-10-09,98,8.1,Cary Elwes,320953,William Goldman,1987,-0.19598489520859597,0.13182729943463287,0,first
1000000.0,Cinemarque Entertainment BV,UK,Clive Barker,Horror,14564027.0,Hellraiser,R,1987-09-18,94,7.0,Andrew Robinson,83209,Clive Barker,1987,-0.6804819977849118,0.22035303358796315,0,first
30000000.0,Natant,UK,Stanley Kubrick,Drama,46357676.0,Full Metal Jacket,R,1987-07-10,116,8.3,Matthew Modine,537826,Gustav Hasford,1987,0.25976446939467734,0.05275534975690337,3,fourth
6000000.0,Great American Films Limited Partnership,USA,Emile Ardolino,Drama,63952836.0,Dirty Dancing,PG-13,1987-08-21,100,6.9,Patrick Swayze,155978,Eleanor Bergstein,1987,0.015144857831311333,0.7249722769609708,0,first
0.0,Warner Bros.,USA,Joel Schumacher,Comedy,32222567.0,The Lost Boys,R,1987-07-31,97,7.3,Jason Patric,100376,Jan Fischer,1987,-0.4850139712819842,0.4540225825395337,0,first
15000000.0,Amercent Films,USA,John McTiernan,Action,59735548.0,Predator,R,1987-06-12,107,7.8,Arnold Schwarzenegger,313213,Jim Thomas,1987,0.13580747384229,0.5018211909341619,3,fourth
27000000.0,Braveworld Productions,USA,Paul Michael Glaser,Action,38122105.0,The Running Man,R,1987-11-13,101,6.6,Arnold Schwarzenegger,120345,Stephen King,1987,0.10239182397540253,0.009987271683557748,3,fourth
22700000.0,Brooksfilms,USA,Mel Brooks,Adventure,38119483.0,Spaceballs,PG,1987-06-24,96,7.1,Mel Brooks,146748,Mel Brooks,1987,0.020226690808391918,0.09208868504571228,3,fourth
13000000.0,Orion Pictures,USA,Paul Verhoeven,Action,53424681.0,RoboCop,R,1987-07-17,102,7.5,Peter Weller,196245,Edward Neumeier,1987,0.020922653584320557,0.4633394155734785,0,first
15000000.0,Warner Bros.,USA,Richard Donner,Action,65207127.0,Lethal Weapon,R,1987-03-06,110,7.6,Mel Gibson,204328,Shane Black,1987,0.20229258942850897,0.5683063065203809,3,fourth
25000000.0,Paramount Pictures,USA,Brian De Palma,Crime,76270454.0,The Untouchables,R,1987-06-03,119,7.9,Kevin Costner,234254,Oscar Fraley,1987,0.527730605466157,0.5117290980715985,3,fourth
3600000.0,De Laurentiis Entertainment Group (DEG),USA,Sam Raimi,Comedy,5923044.0,Evil Dead II,R,1987-03-13,84,7.8,Bruce Campbell,123325,Sam Raimi,1987,-0.7358165385337747,0.0656945344726281,0,first
22000000.0,Golan-Globus Productions,USA,Gary Goddard,Action,17336370.0,Masters of the Universe,PG,1987-08-07,106,5.4,Dolph Lundgren,30370,David Odell,1987,-0.24567929297540456,-0.14707623302403408,0,first
12000000.0,Home Box Office (HBO),USA,Fred Dekker,Action,3769990.0,The Monster Squad,PG-13,1987-08-14,82,7.2,Andre Gower,21420,Shane Black,1987,-0.6015318873319315,-0.1209136028941306,0,first
14000000.0,Paramount Pictures,USA,Adrian Lyne,Drama,156645693.0,Fatal Attraction,R,1987-09-18,119,6.9,Michael Douglas,60383,James Dearden,1987,1.2942611611240127,1.6984764006645277,1,second
30000000.0,Eon Productions,UK,John Glen,Action,51185897.0,The Living Daylights,PG,1987-07-31,130,6.7,Timothy Dalton,74272,Richard Maibaum,1987,0.3184321467252633,0.11142302708748936,3,fourth
15000000.0,Twentieth Century Fox Film Corporation,USA,Oliver Stone,Crime,43848100.0,Wall Street,R,1987-12-11,126,7.4,Charlie Sheen,126195,Stanley Weiser,1987,-0.057240788213333386,0.3087729288785385,0,first
35000000.0,Amblin Entertainment,USA,Steven Spielberg,Drama,22238696.0,Empire of the Sun,PG,1987-12-25,153,7.8,Christian Bale,96566,Tom Stoppard,1987,0.062198729573202216,-0.3358180023077871,3,fourth
0.0,Apollo Pictures,USA,Steve Rash,Comedy,31623833.0,Can't Buy Me Love,PG-13,1987-08-14,94,6.7,Patrick Dempsey,26348,Michael Swerdlick,1987,-0.4922891836467147,0.44674737017480326,0,first
22000000.0,Warner Bros.,USA,George Miller,Comedy,63766510.0,The Witches of Eastwick,R,1987-06-12,118,6.5,Jack Nicholson,51642,John Updike,1987,0.3184929915852926,0.4170960515366631,3,fourth
